36.877333 139.411000
36.921167 139.408833
36.870333 139.459167
36.903833 139.404333
36.874667 139.400833
36.893167 139.415000
36.887667 139.422333
36.899000 139.401500
36.888167 139.422500
36.925333 139.402833
36.919000 139.396333
36.914667 139.399667
36.874667 139.399500
36.869167 139.459500
36.870500 139.456667
36.870500 139.457833
36.870500 139.455500
36.860167 139.418167
36.869000 139.458667
36.958667 139.365000
36.877000 139.428667
36.959333 139.366167
36.958333 139.366500
36.958333 139.361500
36.874333 139.473167
36.878167 139.457333
36.922333 139.395833
36.881167 139.462667
36.890667 139.421500
36.873333 139.396667
36.959500 139.367000
36.959667 139.363000
36.880667 139.446333
36.960833 139.360333
36.874667 139.398500
36.958833 139.363167
36.959167 139.364833
36.889333 139.405500
36.878167 139.456333
36.919333 139.395500
36.878500 139.410333
36.879500 139.415833
36.879500 139.415333
36.903500 139.404667
36.872000 139.463000
36.870667 139.465500
36.921500 139.396500
36.904667 139.402167
36.877833 139.456833
36.960000 139.366333
36.959000 139.365833
36.922500 139.398333
36.959833 139.356500
36.870500 139.463333
36.901333 139.401833
36.885000 139.429333
36.917167 139.404333
36.889667 139.415000
36.866000 139.456000
36.960833 139.367333
36.876833 139.452500
36.889667 139.415000
36.876333 139.480833
36.923500 139.397167
36.880833 139.455333
36.898167 139.403167
36.960500 139.364667
36.918833 139.396167
36.897833 139.400333
36.897667 139.443167
36.872833 139.455500
36.959167 139.364667
36.877333 139.424500
36.918500 139.394333
36.903333 139.404000
36.909167 139.398167
