36.885000 139.405500
36.874667 139.473333
36.922000 139.403333
36.837333 139.407667
36.875000 139.479000
36.958833 139.360000
36.861333 139.460333
36.925167 139.393667
36.883667 139.414333
36.894167 139.413833
36.900333 139.440000
36.898500 139.411333
36.919833 139.394833
36.891333 139.412500
36.879000 139.446000
36.875167 139.478500
36.874667 139.473500
36.808500 139.420667
36.913167 139.399000
36.926833 139.393167
36.926500 139.392667
36.891833 139.399333
36.813000 139.421333
36.874667 139.483833
36.875833 139.482167
36.958000 139.366500
36.907833 139.403667
36.877667 139.434667
36.875833 139.434667
36.890000 139.409667
36.893000 139.408833
36.924833 139.391000
36.921167 139.399000
36.920667 139.397167
36.919500 139.396167
36.904167 139.399333
36.919167 139.398167
36.892500 139.412000
36.898167 139.410500
36.935667 139.407000
36.893333 139.415333
36.959333 139.365833
36.893667 139.413000
36.889500 139.460167
36.880500 139.446833
36.892500 139.422000
36.921833 139.398167
36.877500 139.438667
36.881833 139.444333
36.884667 139.422333
36.894667 139.395667
36.893000 139.397500
36.893167 139.395333
36.905167 139.403667
36.959833 139.365000
36.880667 139.446833
36.863333 139.407833
36.888500 139.431167
36.881833 139.406000
36.907333 139.402833
36.882333 139.405333
36.874333 139.476667
36.921000 139.395667
36.924167 139.397667
36.959500 139.362500
36.959000 139.365167
36.870000 139.414167
36.873333 139.399333
36.872833 139.400333
36.874000 139.400333
36.957333 139.365167
36.890000 139.414667
36.910500 139.395000
36.905000 139.399667
36.903500 139.399667
36.903167 139.401667
36.907167 139.401167
36.887000 139.411500
36.908500 139.401000
