36.808333 139.469667
36.807667 139.468333
36.808833 139.467667
36.806667 139.470167
36.808000 139.470167
36.866833 139.464167
36.882167 139.414500
36.961167 139.429333
36.823500 139.465833
36.924000 139.391833
36.920167 139.399000
36.890500 139.414333
36.923167 139.397833
36.874667 139.462333
36.886333 139.419167
36.901000 139.439000
36.847500 139.432667
36.898667 139.401333
36.893667 139.402833
36.890833 139.426000
36.959000 139.363667
36.829667 139.416833
36.878833 139.498833
36.901667 139.402667
36.917833 139.396833
36.923833 139.397167
36.922167 139.397167
36.923000 139.396500
36.874333 139.433000
36.885333 139.407500
36.876000 139.465667
36.887500 139.413167
36.899167 139.403000
36.881167 139.426667
36.858833 139.419833
36.906000 139.403667
36.857500 139.419167
36.857000 139.427500
36.872833 139.459667
36.813500 139.450500
36.899500 139.408500
36.960333 139.367333
36.884000 139.414000
