36.872167 139.412000
36.879500 139.407833
36.878833 139.408833
36.878333 139.411667
36.878000 139.410833
36.877000 139.407500
36.873833 139.415333
36.876000 139.416333
36.873333 139.413667
36.876167 139.413333
36.872833 139.410667
36.874333 139.412667
36.872000 139.412333
36.873000 139.414333
36.874833 139.416500
36.872833 139.414000
36.874833 139.413833
36.872333 139.415000
36.874500 139.414333
36.881167 139.405333
36.873667 139.409833
36.870333 139.415333
36.871833 139.416500
36.875000 139.413833
36.871667 139.414167
36.871000 139.415667
36.871167 139.412333
36.876333 139.412333
36.878333 139.411833
36.875833 139.414167
36.873667 139.412833
36.859167 139.421167
36.860833 139.419667
36.893667 139.400667
36.885000 139.409333
36.888833 139.416500
36.868833 139.416500
36.892167 139.409500
36.921667 139.396667
36.896333 139.417333
36.918833 139.399833
36.838833 139.405167
36.893333 139.408167
36.875667 139.404333
36.914500 139.400667
36.885333 139.410167
36.875667 139.427833
36.879333 139.412333
36.860000 139.421667
36.896833 139.403333
36.877333 139.432500
36.877500 139.416500
36.923333 139.393167
36.926833 139.394500
36.881667 139.417333
36.934167 139.404333
36.915500 139.400500
36.870667 139.406833
36.891167 139.417167
36.889333 139.408500
36.878000 139.428333
36.899500 139.399667
36.924667 139.400167
36.870167 139.426667
36.888500 139.407167
36.924667 139.395500
36.933500 139.395667
36.888500 139.408833
36.879000 139.407333
36.927167 139.399333
36.866500 139.419167
36.869667 139.415500
36.927667 139.406500
36.920167 139.393333
36.892667 139.414667
36.923500 139.391667
36.923833 139.396833
36.878667 139.424333
36.923000 139.396833
36.917000 139.407000
36.919833 139.396167
36.910167 139.397333
36.846000 139.421833
36.886333 139.409000
36.913167 139.406333
36.909333 139.405167
36.922167 139.399167
36.843333 139.408833
36.921833 139.398500
36.917500 139.405833
36.873167 139.420667
36.881500 139.405833
36.867333 139.416333
36.869667 139.420167
36.922667 139.400000
36.864500 139.427667
36.890333 139.420333
36.923500 139.395000
36.897167 139.405500
36.913833 139.401333
36.881833 139.397833
36.893167 139.394333
36.894833 139.397667
36.894167 139.398333
36.889667 139.421000
36.864500 139.394500
36.881167 139.422167
36.916333 139.408833
36.912167 139.399000
36.872167 139.393667
36.880167 139.430667
36.823167 139.415667
36.887333 139.418000
36.883667 139.408500
36.921667 139.405667
36.916000 139.404000
36.864167 139.423000
36.845500 139.399833
36.849667 139.400333
36.844167 139.430833
36.836833 139.426000
36.907000 139.397167
36.851500 139.401333
36.891000 139.412167
36.882000 139.414167
36.893833 139.408333
36.906667 139.400500
36.849833 139.411833
36.880833 139.411000
36.923833 139.396000
36.924833 139.400167
36.913833 139.402500
36.891000 139.415333
36.920167 139.402333
36.893333 139.405333
36.916500 139.405667
36.870667 139.422000
36.925333 139.393000
36.916000 139.405167
36.881333 139.415833
36.888167 139.416500
36.918167 139.400833
36.887333 139.416000
36.886667 139.408167
36.892167 139.390000
36.925333 139.394333
36.924500 139.395833
36.878833 139.398167
36.892000 139.405667
36.886000 139.417000
36.882500 139.407333
36.924000 139.399000
36.886167 139.410167
36.868333 139.462833
36.879167 139.428833
36.874667 139.407167
36.871333 139.405833
36.892500 139.413500
36.876833 139.409833
36.837500 139.423167
36.923333 139.398000
36.878333 139.409667
36.873500 139.412667
36.923333 139.394833
36.919000 139.398833
36.914667 139.403000
36.913000 139.400167
36.923667 139.396500
36.920333 139.398667
36.886667 139.415500
36.923500 139.400333
36.911333 139.402833
36.911500 139.396500
36.917000 139.400333
36.849667 139.398833
